order_id,item,quantity,rate,order_data,delivery_address,payment_method
4827,Rice Cooker,175,38030.6,2023-11-24,55 Marina Close - Penang - Malaysia,Cash On Delivery
7686,Cutting Board,393,14294.44,2024-09-14,13 Tundra Boulevard - Bergen - Norway,Cash On Delivery
5195,Instant Coffee,144,5340.38,2024-02-28,66 Fir Avenue - Stockholm - Sweden,Google Pay
5002,Gym Gloves,112,132312.02,2023-05-07,99 Silk Place - Lahore - Pakistan,Google Pay
2682,Wool Sweater,373,61098.69,2024-05-12,24 Alpine Square - Salzburg - Austria,Apple Pay
5785,Yoga Mat,465,71536.98,2025-07-30,14 Pyramid Drive - Alexandria - Egypt,Buy now pay later
3373,Gaming Mouse,511,34193.21,2023-12-21,24 Alpine Square - Salzburg - Austria,Apple Pay
6249,Sandals,264,1077.24,2024-09-08,23 Promenade Drive - Munich - Germany,Buy now pay later
9887,Blender,91,100610.53,2024-07-17,13 Sunrise Close - Cairo - Egypt,credit/debit cards
8758,Hooded Sweatshirt,308,96997.61,2023-11-01,23 Maple Drive - Sydney - Australia,Apple Pay
5781,Rice Cooker,383,130323.9,2023-01-25,79 Arctic Way - Tampere - Finland,Apple Pay
10776,LED Desk Lamp,540,2874.22,2025-09-15,65 Lighthouse Road - Odense - Denmark,NFC
10803,Highlighter Set,74,18402.07,2026-03-12,11 Chestnut Close - Mumbai - India,Apple Pay
5444,Screen Protector,369,95442.14,2024-09-01,87 Viking Place - Malmo - Sweden,Google Pay
8635,Hooded Sweatshirt,291,44262.42,2025-09-05,80 Savannah Avenue - Abuja - Nigeria,Cash On Delivery
4423,First Aid Kit,333,8590.21,2024-03-02,23 Maple Drive - Sydney - Australia,Apple Pay
9787,Wireless Earbuds,64,40362.26,2026-01-13,59 Rainforest Avenue - Rio de Janeiro - Brazil,credit/debit cards
4736,Cargo Shorts,23,11797.59,2024-11-07,87 Jasmine Drive - Jakarta - Indonesia,NFC
3583,Face Moisturizer,342,112248.73,2025-08-01,68 Desert Road - Seville - Spain,NFC
2339,Coffee Maker,121,117516.82,2025-03-07,47 Safari Road - Mombasa - Kenya,credit/debit cards
9427,Non-Stick Pan,346,85361.9,2025-12-22,79 Horizon Square - Lagos - Nigeria,Buy now pay later
3969,Running Shoes,28,51700.06,2024-10-27,39 Vineyard Close - Lyon - France,Apple Pay
9134,Yoga Mat,448,103030.43,2025-09-25,23 Maple Drive - Sydney - Australia,NFC
1864,Jigsaw Puzzle,194,84651.98,2026-01-01,12 Baker Street - London - UK,credit/debit cards
6009,Sticky Notes,258,106137.21,2025-06-16,47 Safari Road - Mombasa - Kenya,Buy now pay later
5279,Vitamin C Tablets,200,68485.94,2024-03-05,13 Sunrise Close - Cairo - Egypt,Cash On Delivery
5388,Laptop Bag,240,128422.3,2023-05-07,56 Montmartre Road - Marseille - France,Apple Pay
2673,Rubik's Cube,301,38898.88,2024-05-09,13 Tundra Boulevard - Bergen - Norway,Apple Pay
1738,Resistance Bands,363,80980.91,2025-03-30,57 Valley Place - Casablanca - Morocco,credit/debit cards
4464,Highlighter Set,387,108289.94,2025-10-08,89 Sakura Avenue - Kyoto - Japan,Buy now pay later
5702,Eye Cream,550,119785.97,2025-06-26,89 Cedar Court - Dublin - Ireland,Apple Pay
8936,Frisbee,111,126868.88,2025-01-26,12 Terrace Square - Christchurch - New Zealand,Apple Pay
5625,Face Moisturizer,486,52961.08,2024-10-01,67 Walnut Street - Paris - France,Cash On Delivery
3459,Mixing Bowl Set,340,93727.75,2026-02-09,21 Zulu Square - Durban - South Africa,Paypal
3625,Gaming Mouse,181,38920.77,2023-10-30,37 Canal Court - Rotterdam - Netherlands,credit/debit cards
7119,Dark Chocolate,511,87034.91,2025-07-23,94 Harborview Street - Hamburg - Germany,credit/debit cards
5357,Dumbbells,397,24725.48,2024-10-19,68 Desert Road - Seville - Spain,Buy now pay later
10012,Board Game,114,56502.87,2024-09-04,91 Lakeshore Boulevard - Houston - USA,Buy now pay later
5398,Tote Bag,108,123317.58,2024-04-26,76 Bamboo Street - Bangkok - Thailand,Cash On Delivery
6669,Wireless Earbuds,371,108672.21,2025-01-23,11 Chestnut Close - Mumbai - India,Paypal
1639,Correction Tape,409,66556.83,2026-03-19,87 Viking Place - Malmo - Sweden,NFC
2938,Pull-Up Bar,38,19718.12,2024-05-04,81 Lakeside Place - Busan - South Korea,Buy now pay later
9502,Cotton T-Shirt,354,53438.04,2023-06-02,76 Bamboo Street - Bangkok - Thailand,credit/debit cards
4448,Polo Shirt,301,18624.2,2023-06-19,10 Hanok Way - Incheon - South Korea,Apple Pay
5210,File Folders,539,9227.1,2023-08-14,23 Maple Drive - Sydney - Australia,credit/debit cards
6904,Laptop Stand,415,121478.96,2024-05-05,45 Cobblestone Mews - Cork - Ireland,Google Pay
1578,Spiral Notebook,506,65877.06,2023-01-27,45 Elm Avenue - New York - USA,Paypal
6066,Instant Coffee,32,12021.54,2023-12-13,68 Desert Road - Seville - Spain,credit/debit cards
4462,Laptop Stand,428,96048.63,2025-04-02,23 Maple Drive - Sydney - Australia,Cash On Delivery
2486,Wireless Earbuds,194,9984.46,2025-03-14,88 Hazel Hill - Cape Town - South Africa,Cash On Delivery
5183,LED Desk Lamp,313,53115.72,2025-03-03,32 Blossom Court - Manila - Philippines,credit/debit cards
5468,Baseball Cap,489,30896.0,2025-03-03,14 Laurel Lane - Copenhagen - Denmark,Paypal
2863,Instant Coffee,485,22100.5,2023-04-20,56 Pine Road - Auckland - New Zealand,credit/debit cards
6431,Heating Pad,136,71518.92,2026-01-06,77 Spice Lane - Ankara - Turkey,NFC
8462,Noise-Cancelling Headphones,144,96453.31,2023-12-31,47 Safari Road - Mombasa - Kenya,Paypal
3673,Fitness Tracker,405,65308.85,2023-04-24,32 Blossom Court - Manila - Philippines,credit/debit cards
10666,Smart Watch,489,109997.85,2025-08-15,55 Marina Close - Penang - Malaysia,Buy now pay later
7125,Salad Spinner,345,122935.79,2024-07-14,32 Blossom Court - Manila - Philippines,Paypal
8731,Coffee Maker,43,108173.2,2024-02-26,25 Rowan Boulevard - Zurich - Switzerland,Buy now pay later
1701,Spiral Notebook,102,128174.05,2024-04-26,45 Cobblestone Mews - Cork - Ireland,Paypal
8675,Sparkling Water,420,124496.23,2024-11-24,81 Lakeside Place - Busan - South Korea,Paypal
4366,Water Gun,416,111567.04,2024-09-21,78 Oak Lane - Toronto - Canada,Google Pay
8102,LED Desk Lamp,499,39247.01,2023-02-07,55 Marina Close - Penang - Malaysia,Paypal
9043,Cotton T-Shirt,302,23400.1,2023-06-09,24 Breeze Mews - Accra - Ghana,NFC
3504,Windbreaker,245,97434.09,2026-01-18,67 Walnut Street - Paris - France,Buy now pay later
3593,Jogger Pants,74,113310.09,2024-08-11,91 Juniper Way - Lisbon - Portugal,Paypal
1595,Water Filter,437,110308.76,2026-03-06,87 Jasmine Drive - Jakarta - Indonesia,NFC
7052,Spiral Notebook,528,86263.75,2025-02-17,78 Oak Lane - Toronto - Canada,Buy now pay later
8741,Umbrella,38,111212.24,2025-05-21,66 Delta Mews - Chittagong - Bangladesh,Paypal
5100,Melatonin,280,94775.74,2024-01-19,25 Rowan Boulevard - Zurich - Switzerland,NFC
2610,Crossbody Bag,206,89176.38,2025-09-14,33 Spruce Street - Amsterdam - Netherlands,credit/debit cards
4164,Air Fryer,417,6286.64,2025-02-10,14 Laurel Lane - Copenhagen - Denmark,Buy now pay later
5028,Dress Shoes,427,61730.23,2025-06-07,88 Coral Way - Bali - Indonesia,Buy now pay later
10162,Cutting Board,131,4581.35,2023-11-25,15 Mountain Square - Bangalore - India,Apple Pay
2240,Board Game,529,12420.9,2024-11-28,36 Ridgeway Close - Calgary - Canada,Buy now pay later
4432,Digital Thermometer,88,72517.62,2024-03-23,83 Seaside Court - Wellington - New Zealand,NFC
7381,Food Processor,437,6407.54,2025-12-05,77 Spice Lane - Ankara - Turkey,credit/debit cards
3366,Rain Boots,415,122377.66,2025-12-03,94 Harborview Street - Hamburg - Germany,Buy now pay later
9848,Wireless Earbuds,101,60372.79,2024-03-04,46 Harbor Close - Aarhus - Denmark,Paypal
10093,Bluetooth Speaker,379,93811.32,2023-02-20,56 Montmartre Road - Marseille - France,credit/debit cards
4801,File Folders,160,19845.36,2023-11-06,24 Alpine Square - Salzburg - Austria,Cash On Delivery
8460,Sticky Notes,162,113586.87,2023-12-03,72 Meadow Way - Osaka - Japan,Google Pay
8559,Stapler,60,64086.81,2023-02-14,23 Promenade Drive - Munich - Germany,Google Pay
7818,USB-C Hub,418,74898.16,2026-01-04,35 Coastal Drive - Porto - Portugal,Buy now pay later
2865,Dumbbells,451,86915.0,2024-07-12,76 Carnival Close - Brasilia - Brazil,Google Pay
1495,Rain Boots,287,72369.41,2023-07-11,68 Desert Road - Seville - Spain,Apple Pay
4472,Knife Set,434,75489.06,2024-12-25,22 Temple Boulevard - Chiang Mai - Thailand,Apple Pay
2312,Desk Planner,202,99779.9,2024-04-24,81 Lakeside Place - Busan - South Korea,Google Pay
3923,Cargo Shorts,320,108078.13,2023-08-12,78 Cathedral Place - Birmingham - UK,credit/debit cards
7384,Index Cards,440,41059.88,2024-06-29,54 Orchid Road - Kuala Lumpur - Malaysia,NFC
6888,Formal Blazer,247,123560.34,2024-12-12,59 Rainforest Avenue - Rio de Janeiro - Brazil,Cash On Delivery
3094,Sunscreen SPF50,348,47453.62,2025-02-12,67 Hutong Lane - Chengdu - China,NFC
1177,Gym Gloves,92,36526.79,2023-10-09,25 Rowan Boulevard - Zurich - Switzerland,credit/debit cards
3256,Electric Kettle,288,41765.07,2024-12-27,83 Seaside Court - Wellington - New Zealand,credit/debit cards
5548,Running Shoes,475,48072.29,2025-07-24,78 Oak Lane - Toronto - Canada,Buy now pay later
8792,Eye Cream,433,42501.84,2025-01-14,70 Fjord Lane - Gothenburg - Sweden,Apple Pay
4651,Heating Pad,176,113071.8,2026-01-23,98 Garden Boulevard - Karachi - Pakistan,Paypal
3859,Stapler,309,75216.54,2026-01-10,37 Canal Court - Rotterdam - Netherlands,Apple Pay
6514,Luggage Tag,349,129668.15,2024-08-15,91 Juniper Way - Lisbon - Portugal,Buy now pay later
1715,Water Gun,522,11293.74,2024-04-19,69 Bayside Way - Brisbane - Australia,credit/debit cards
3254,Portable Charger,463,82293.03,2024-07-02,65 Lighthouse Road - Odense - Denmark,Google Pay
1364,Board Game,457,12910.41,2024-08-09,26 Beachfront Drive - Cancun - Mexico,Cash On Delivery
6256,Wool Sweater,421,61512.63,2023-08-10,24 Alpine Square - Salzburg - Austria,Google Pay
5432,Index Cards,208,51316.66,2026-02-06,61 Moorland Boulevard - Manchester - UK,NFC
6826,Heating Pad,218,91240.5,2024-11-07,21 Lotus Avenue - Singapore,Google Pay
7171,Trail Mix,265,99903.34,2023-06-19,61 Moorland Boulevard - Manchester - UK,NFC
4951,Spice Rack,244,31941.26,2025-11-28,72 Meadow Way - Osaka - Japan,NFC
9689,Green Tea,532,25996.51,2026-01-19,25 Kente Court - Kumasi - Ghana,Buy now pay later
10183,Desk Planner,488,56242.89,2024-10-30,22 Temple Boulevard - Chiang Mai - Thailand,Buy now pay later
2108,Running Shoes,499,32462.84,2026-01-19,32 Blossom Court - Manila - Philippines,Buy now pay later
10202,Cotton T-Shirt,343,90684.47,2026-02-14,57 Glacier Mews - Geneva - Switzerland,Google Pay
2966,Zinc Supplements,117,69395.53,2026-01-25,76 Carnival Close - Brasilia - Brazil,Buy now pay later
3484,Sparkling Water,91,110824.96,2026-02-06,17 Lakeview Avenue - Vancouver - Canada,Paypal
6298,Trail Mix,162,131493.5,2023-04-10,45 Cobblestone Mews - Cork - Ireland,Cash On Delivery
1294,Electric Kettle,366,50696.83,2023-02-27,94 Harborview Street - Hamburg - Germany,Cash On Delivery
4641,Non-Stick Pan,211,122213.75,2024-11-18,55 Magnolia Mews - São Paulo - Brazil,Apple Pay
2946,Water Gun,369,104153.37,2025-06-02,14 Laurel Lane - Copenhagen - Denmark,Google Pay
5825,USB-C Hub,490,20023.28,2025-09-14,87 Jasmine Drive - Jakarta - Indonesia,Cash On Delivery
9147,Trail Mix,195,112024.03,2025-01-31,13 Tundra Boulevard - Bergen - Norway,Paypal
10242,Spiral Notebook,516,64547.67,2024-01-19,67 Hutong Lane - Chengdu - China,Paypal
3122,Whiteboard Markers,291,95042.93,2026-01-01,24 Breeze Mews - Accra - Ghana,Paypal
6449,Dumbbells,448,94165.63,2024-12-03,43 Mango Hill - Istanbul - Turkey,Buy now pay later
5744,First Aid Kit,46,118726.76,2025-03-18,68 Desert Road - Seville - Spain,Apple Pay
5151,Luggage Tag,163,102009.09,2023-11-14,87 Jasmine Drive - Jakarta - Indonesia,Cash On Delivery
7327,Webcam HD,518,110509.73,2025-06-15,83 Seaside Court - Wellington - New Zealand,Buy now pay later
10895,Electric Toothbrush,494,43035.16,2023-06-21,25 Rowan Boulevard - Zurich - Switzerland,Google Pay
5052,Dark Chocolate,323,130403.85,2025-10-21,21 Lotus Avenue - Singapore,Paypal
1652,Bluetooth Speaker,31,88670.88,2025-09-30,89 Cedar Court - Dublin - Ireland,Google Pay
10160,Umbrella,46,103687.13,2025-03-19,70 Fjord Lane - Gothenburg - Sweden,Google Pay
10322,Wool Sweater,243,115098.68,2026-02-26,39 Vineyard Close - Lyon - France,credit/debit cards
4223,Face Moisturizer,500,16628.84,2025-12-06,99 Beech Road - Oslo - Norway,Google Pay
6017,Hot Sauce,218,45111.32,2023-04-13,14 Pyramid Drive - Alexandria - Egypt,NFC
9626,Knee Sleeves,493,112025.05,2023-10-04,47 Holly Drive - Helsinki - Finland,Cash On Delivery
6038,Portable Charger,304,123551.32,2023-06-11,11 Volcano Avenue - Naples - Italy,Apple Pay
5812,USB-C Hub,87,101329.77,2024-01-27,77 Poplar Place - Seoul - South Korea,Buy now pay later
10220,Umbrella,317,64655.05,2024-12-01,78 Oak Lane - Toronto - Canada,Apple Pay
9288,Fish Oil Capsules,211,33686.51,2023-07-07,22 Sycamore Square - Mexico City - Mexico,credit/debit cards
6073,Air Fryer,136,70377.4,2023-05-02,81 Lakeside Place - Busan - South Korea,Buy now pay later
2615,Melatonin,379,53267.73,2025-02-03,99 Beech Road - Oslo - Norway,Cash On Delivery
5384,Foam Roller,124,118681.91,2025-01-19,32 Blossom Court - Manila - Philippines,credit/debit cards
7765,LED Desk Lamp,504,76035.31,2024-03-19,59 Rainforest Avenue - Rio de Janeiro - Brazil,Google Pay
3725,Hair Dryer,449,52566.63,2025-04-30,35 Coastal Drive - Porto - Portugal,Apple Pay
6373,Hand Sanitizer,437,66821.23,2024-12-04,25 Kente Court - Kumasi - Ghana,Apple Pay
7588,Jogger Pants,55,125103.26,2024-05-14,85 Riverside Drive - Chicago - USA,NFC
1850,Probiotic Capsules,534,82196.36,2023-04-11,44 Willow Walk - Beijing - China,Google Pay
6697,Correction Tape,281,30720.37,2025-06-12,65 Lighthouse Road - Odense - Denmark,Google Pay
8376,Food Processor,411,67035.24,2025-01-11,80 Savannah Avenue - Abuja - Nigeria,Paypal
3143,Laptop Bag,117,62424.61,2023-06-02,12 Terrace Square - Christchurch - New Zealand,Paypal
6484,Mixing Bowl Set,430,41627.61,2023-08-27,43 Aztec Boulevard - Guadalajara - Mexico,Paypal
8094,Laptop Stand,187,98678.28,2024-01-05,55 Marina Close - Penang - Malaysia,Google Pay
1442,Oat Milk,397,35985.8,2023-08-17,98 Sauna Court - Turku - Finland,Google Pay
7441,Salad Spinner,164,66026.75,2025-08-10,81 Lakeside Place - Busan - South Korea,credit/debit cards
3597,Nail Polish Set,519,59127.78,2026-01-02,37 Canal Court - Rotterdam - Netherlands,Apple Pay
4973,Luggage Tag,398,62585.95,2023-05-04,46 Harbor Close - Aarhus - Denmark,credit/debit cards
7480,Bluetooth Speaker,259,75969.75,2023-10-25,48 Riverside Mews - Shanghai - China,Cash On Delivery
1044,Sunglasses,261,91578.38,2023-12-17,83 Seaside Court - Wellington - New Zealand,NFC
1167,Toaster Oven,14,19203.0,2026-03-10,32 Blossom Court - Manila - Philippines,NFC
5466,Lip Balm,176,38670.0,2025-01-07,58 Atlas Lane - Marrakech - Morocco,credit/debit cards
10498,Foam Roller,441,103572.62,2026-01-26,32 Blossom Court - Manila - Philippines,Google Pay
1060,Building Blocks,464,121644.26,2023-11-03,67 Hutong Lane - Chengdu - China,Buy now pay later
8888,Dress Shoes,555,6029.51,2023-04-10,14 Pyramid Drive - Alexandria - Egypt,Google Pay
1750,Smart Plug,60,9875.16,2024-07-29,98 Sauna Court - Turku - Finland,Cash On Delivery
5889,Spice Rack,149,125138.37,2025-08-21,35 Coastal Drive - Porto - Portugal,Paypal
5306,Cable Organizer,429,19864.88,2025-09-13,79 Arctic Way - Tampere - Finland,Buy now pay later
5681,Wool Sweater,209,131227.88,2024-07-20,65 Petal Lane - Dhaka - Bangladesh,credit/debit cards
1819,Correction Tape,148,110991.75,2023-11-29,77 Spice Lane - Ankara - Turkey,Buy now pay later
8536,Skipping Rope,166,16216.43,2023-03-18,13 Tundra Boulevard - Bergen - Norway,NFC
3756,Laptop Bag,511,13781.21,2024-06-08,57 Valley Place - Casablanca - Morocco,Cash On Delivery
8711,Non-Stick Pan,478,130961.02,2024-10-01,34 Birch Boulevard - Berlin - Germany,Buy now pay later
7555,Frisbee,17,34182.21,2023-02-13,12 Baker Street - London - UK,Paypal
6513,Mixing Bowl Set,469,72204.5,2026-01-03,58 Alder Close - Brussels - Belgium,credit/debit cards
4086,Rain Boots,315,31692.38,2025-04-18,55 Marina Close - Penang - Malaysia,NFC
7523,Jigsaw Puzzle,471,80510.67,2024-02-03,10 Hanok Way - Incheon - South Korea,NFC
10977,Electric Toothbrush,351,112573.27,2024-03-07,76 Carnival Close - Brasilia - Brazil,Paypal
10232,Salad Spinner,387,88043.57,2024-03-09,81 Lakeside Place - Busan - South Korea,Buy now pay later
10163,Index Cards,326,6292.02,2025-10-09,23 Promenade Drive - Munich - Germany,Buy now pay later
3197,Sunglasses,412,79775.91,2025-05-05,12 Baker Street - London - UK,Apple Pay
6853,Hooded Sweatshirt,455,88593.78,2023-05-05,56 Montmartre Road - Marseille - France,Cash On Delivery
4978,Cable Organizer,289,26958.73,2024-01-10,87 Viking Place - Malmo - Sweden,NFC
10670,Electric Toothbrush,74,102136.77,2025-07-12,57 Valley Place - Casablanca - Morocco,Buy now pay later
10501,Webcam HD,64,84022.81,2024-03-08,56 Pine Road - Auckland - New Zealand,Apple Pay
9681,File Folders,239,1326.39,2025-08-17,88 Coral Way - Bali - Indonesia,Google Pay
2627,Dumbbells,270,127378.82,2024-08-29,45 Elm Avenue - New York - USA,Google Pay
4189,Denim Jacket,482,59734.98,2025-07-05,35 Coastal Drive - Porto - Portugal,Apple Pay
8113,Ballpoint Pens,31,31175.75,2024-09-21,87 Jasmine Drive - Jakarta - Indonesia,Google Pay
8496,Cutting Board,495,11594.09,2025-05-18,59 Rainforest Avenue - Rio de Janeiro - Brazil,Google Pay
4503,Electric Kettle,43,50204.02,2024-06-03,43 Aztec Boulevard - Guadalajara - Mexico,Buy now pay later
2368,Denim Jacket,284,41274.62,2023-10-23,33 Spruce Street - Amsterdam - Netherlands,Apple Pay
2369,Tote Bag,243,39959.72,2025-11-04,23 Maple Drive - Sydney - Australia,credit/debit cards
7846,Granola,316,106300.52,2024-05-17,70 Fjord Lane - Gothenburg - Sweden,Google Pay
5542,Desk Planner,37,86571.67,2023-02-02,22 Temple Boulevard - Chiang Mai - Thailand,Cash On Delivery
5911,Cotton T-Shirt,428,17870.58,2024-04-11,21 Lotus Avenue - Singapore,credit/debit cards
9154,Green Tea,86,94897.35,2024-05-10,66 Fir Avenue - Stockholm - Sweden,Paypal
1168,Cable Organizer,436,96961.31,2023-10-27,55 Marina Close - Penang - Malaysia,NFC
8546,Formal Blazer,321,68936.2,2025-10-30,22 Temple Boulevard - Chiang Mai - Thailand,Cash On Delivery
3742,Portable Charger,495,133435.17,2024-08-11,21 Zulu Square - Durban - South Africa,Apple Pay
10313,Instant Coffee,544,38020.88,2024-03-24,23 Promenade Drive - Munich - Germany,credit/debit cards
10554,Smart Watch,471,7877.91,2025-04-05,66 Delta Mews - Chittagong - Bangladesh,Google Pay
6021,Lip Balm,259,3906.23,2025-01-29,45 Elm Avenue - New York - USA,Paypal
4158,Dress Shoes,238,42986.42,2024-07-27,69 Redwood Mews - Rome - Italy,Buy now pay later
3332,Denim Jacket,373,66745.95,2026-02-19,68 Desert Road - Seville - Spain,Buy now pay later
2814,Spiral Notebook,366,10526.92,2026-02-18,94 Harborview Street - Hamburg - Germany,Buy now pay later
10993,Water Gun,442,75838.88,2024-07-24,89 Cedar Court - Dublin - Ireland,Apple Pay
2875,USB-C Hub,275,120723.35,2025-04-18,37 Canal Court - Rotterdam - Netherlands,NFC
5466,Hiking Boots,264,106791.02,2023-03-23,47 Safari Road - Mombasa - Kenya,Apple Pay
5792,Formal Blazer,77,90127.82,2024-06-15,33 Pearl Square - Cebu - Philippines,Cash On Delivery
7792,Multivitamin,105,88689.57,2024-06-14,43 Aztec Boulevard - Guadalajara - Mexico,Buy now pay later
9427,Webcam HD,459,97874.69,2024-05-02,88 Hazel Hill - Cape Town - South Africa,Buy now pay later
6580,Rain Boots,550,66248.77,2025-09-17,54 Windmill Mews - Utrecht - Netherlands,credit/debit cards
8580,Mixing Bowl Set,340,53870.47,2024-11-25,26 Beachfront Drive - Cancun - Mexico,credit/debit cards
6667,Dish Rack,200,41125.45,2024-07-18,54 Orchid Road - Kuala Lumpur - Malaysia,Buy now pay later
5368,Smart Watch,45,13391.85,2024-06-03,23 Promenade Drive - Munich - Germany,Google Pay
2577,Shaving Kit,37,75351.82,2025-01-04,44 Willow Walk - Beijing - China,NFC
3087,Spiral Notebook,380,63343.52,2023-10-05,78 Oak Lane - Toronto - Canada,Buy now pay later
5324,Rain Boots,361,15975.1,2023-11-02,66 Delta Mews - Chittagong - Bangladesh,Google Pay
1460,Fanny Pack,167,35983.49,2024-09-14,66 Delta Mews - Chittagong - Bangladesh,Cash On Delivery
4163,Webcam HD,116,105497.03,2024-01-25,90 Ash Way - Tokyo - Japan,Paypal
5626,Baseball Cap,51,34286.86,2025-03-07,89 Sakura Avenue - Kyoto - Japan,Cash On Delivery
5726,Polo Shirt,383,57074.58,2025-11-26,45 Cobblestone Mews - Cork - Ireland,Paypal
9148,Hooded Sweatshirt,342,21655.42,2024-03-10,58 Atlas Lane - Marrakech - Morocco,Paypal
